COMPANY ID,MAIN TYPE,SUB TYPE,SHORT NAME,TRADING DATE,PRICE HIGH (Rs.),PRICE LOW (Rs.),CLOSE PRICE (Rs.),OPEN PRICE (Rs.),TRADE VOLUME (No.),SHARE VOLUME (No.),TURNOVER (Rs.)
COMB,N,0.0,COMMERCIAL BANK,2024-04-01,95.7,91.8,94.5,95.7,265,373675.0,34795600.5
COMB,N,0.0,COMMERCIAL BANK,2024-04-02,96.0,94.5,94.8,95.0,154,370795.0,35265223.0
COMB,N,0.0,COMMERCIAL BANK,2024-04-03,97.5,94.7,96.9,95.0,187,1291170.0,122877926.2
COMB,N,0.0,COMMERCIAL BANK,2024-04-04,100.5,97.1,99.8,97.4,370,828999.0,82543157.0
COMB,N,0.0,COMMERCIAL BANK,2024-04-05,106.5,99.8,105.25,100.0,586,3148869.0,325150327.6
COMB,N,0.0,COMMERCIAL BANK,2024-04-08,111.0,106.25,110.0,106.25,605,1733256.0,189354335.25
COMB,N,0.0,COMMERCIAL BANK,2024-04-09,110.25,106.5,110.0,110.0,424,1374125.0,150473253.5
COMB,N,0.0,COMMERCIAL BANK,2024-04-10,112.25,110.0,111.5,110.0,287,747154.0,83127215.5
COMB,N,0.0,COMMERCIAL BANK,2024-04-15,112.0,108.25,109.25,111.5,284,380613.0,41959811.75
COMB,N,0.0,COMMERCIAL BANK,2024-04-16,110.0,102.0,103.75,109.0,436,470331.0,49532299.0
COMB,N,0.0,COMMERCIAL BANK,2024-04-17,107.5,100.75,105.75,104.0,333,500653.0,52417392.25
COMB,N,0.0,COMMERCIAL BANK,2024-04-18,107.0,105.0,105.5,105.75,204,707780.0,74858470.25
COMB,N,0.0,COMMERCIAL BANK,2024-04-19,105.5,102.5,104.5,104.5,165,346831.0,36304271.25
COMB,N,0.0,COMMERCIAL BANK,2024-04-22,107.0,104.0,106.0,104.5,213,554991.0,58816280.0
COMB,N,0.0,COMMERCIAL BANK,2024-04-24,106.5,105.5,106.0,106.0,335,469057.0,49703430.75
COMB,N,0.0,COMMERCIAL BANK,2024-04-25,110.75,106.0,110.0,106.0,335,2570973.0,282587462.25
COMB,N,0.0,COMMERCIAL BANK,2024-04-26,114.75,110.0,114.5,110.0,399,732274.0,82100034.75
COMB,N,0.0,COMMERCIAL BANK,2024-04-29,116.75,115.0,116.25,115.0,373,1752342.0,202009983.5
COMB,N,0.0,COMMERCIAL BANK,2024-04-30,116.75,114.0,115.0,116.75,232,346966.0,39967286.5
COMB,N,0.0,COMMERCIAL BANK,2024-05-02,115.75,114.25,115.0,115.0,216,511919.0,58870221.0
COMB,N,0.0,COMMERCIAL BANK,2024-05-03,115.25,114.0,115.0,115.0,148,563129.0,64722953.5
COMB,N,0.0,COMMERCIAL BANK,2024-05-06,114.5,112.5,112.75,114.0,146,215551.0,24558639.25
COMB,N,0.0,COMMERCIAL BANK,2024-05-07,114.25,112.5,114.0,112.75,182,261118.0,29664391.25
COMB,N,0.0,COMMERCIAL BANK,2024-05-08,115.0,113.0,113.25,113.5,192,226342.0,25737840.5
COMB,N,0.0,COMMERCIAL BANK,2024-05-09,114.5,113.0,114.25,113.25,164,313965.0,35697419.5
COMB,N,0.0,COMMERCIAL BANK,2024-05-10,117.25,114.5,117.0,114.5,258,425580.0,49426322.25
COMB,N,0.0,COMMERCIAL BANK,2024-05-13,117.5,115.75,116.75,117.0,145,211379.0,24694173.0
COMB,N,0.0,COMMERCIAL BANK,2024-05-14,117.0,112.0,115.0,115.5,167,846944.0,98135714.25
COMB,N,0.0,COMMERCIAL BANK,2024-05-15,117.5,114.0,114.75,117.0,197,216212.0,25049919.75
COMB,N,0.0,COMMERCIAL BANK,2024-05-16,116.0,113.25,114.75,114.75,125,187048.0,21484543.0
COMB,N,0.0,COMMERCIAL BANK,2024-05-17,114.0,111.75,113.0,114.0,154,154878.0,17431510.5
COMB,N,0.0,COMMERCIAL BANK,2024-05-20,113.5,109.0,112.0,112.5,140,69084.0,7677646.0
COMB,N,0.0,COMMERCIAL BANK,2024-05-21,112.25,111.0,111.75,111.0,125,219367.0,24429344.25
COMB,N,0.0,COMMERCIAL BANK,2024-05-22,114.75,112.0,114.25,112.25,99,191179.0,21749146.5
COMB,N,0.0,COMMERCIAL BANK,2024-05-27,115.0,113.0,113.5,114.5,74,82986.0,9439353.0
COMB,N,0.0,COMMERCIAL BANK,2024-05-28,113.25,112.0,112.75,113.0,75,31335.0,3534642.75
COMB,N,0.0,COMMERCIAL BANK,2024-05-29,109.0,100.0,103.5,109.0,1141,2152051.0,221519377.5
COMB,N,0.0,COMMERCIAL BANK,2024-05-30,107.5,104.5,107.0,104.5,375,555924.0,58684915.0
COMB,N,0.0,COMMERCIAL BANK,2024-05-31,107.75,105.25,105.75,107.75,227,224242.0,23858979.5
COMB,N,0.0,COMMERCIAL BANK,2024-06-03,106.75,105.5,106.25,106.75,113,141450.0,14998521.0
COMB,N,0.0,COMMERCIAL BANK,2024-06-04,106.75,105.0,105.75,106.5,126,55733.0,5882734.75
COMB,N,0.0,COMMERCIAL BANK,2024-06-05,106.75,105.25,106.0,105.25,181,340501.0,36053806.25
COMB,N,0.0,COMMERCIAL BANK,2024-06-06,110.0,105.5,108.0,105.5,209,327052.0,35151037.25
COMB,N,0.0,COMMERCIAL BANK,2024-06-07,110.0,108.0,108.75,110.0,102,118098.0,12819249.5
COMB,N,0.0,COMMERCIAL BANK,2024-06-10,109.25,108.0,108.75,108.0,168,765336.0,83205637.25
COMB,N,0.0,COMMERCIAL BANK,2024-06-11,110.25,108.0,108.75,109.25,227,351797.0,38637595.5
COMB,N,0.0,COMMERCIAL BANK,2024-06-12,110.0,108.5,109.25,110.0,95,997262.0,108395668.75
COMB,N,0.0,COMMERCIAL BANK,2024-06-13,110.0,108.25,109.25,109.75,144,4333840.0,476629730.5
COMB,N,0.0,COMMERCIAL BANK,2024-06-14,109.0,108.0,108.0,109.0,97,138857.0,15055073.75
COMB,N,0.0,COMMERCIAL BANK,2024-06-18,109.0,106.0,106.75,108.25,97,73232.0,7841780.0
COMB,N,0.0,COMMERCIAL BANK,2024-06-19,108.0,105.75,106.25,106.25,96,148710.0,15780786.5
COMB,N,0.0,COMMERCIAL BANK,2024-06-20,106.25,105.5,105.5,105.5,109,475089.0,50138013.0
COMB,N,0.0,COMMERCIAL BANK,2024-06-24,106.5,105.5,105.75,105.75,114,435021.0,46104823.0
COMB,N,0.0,COMMERCIAL BANK,2024-06-25,107.25,105.75,106.0,106.0,183,25345052.0,2786678626.0
COMB,N,0.0,COMMERCIAL BANK,2024-06-26,107.0,105.75,107.0,106.5,156,247197.0,26285243.5
COMB,N,0.0,COMMERCIAL BANK,2024-06-27,107.5,105.75,106.0,107.0,161,354489.0,37699514.25
COMB,N,0.0,COMMERCIAL BANK,2024-06-28,106.25,104.25,105.0,106.25,195,469040.0,49231862.0
