COMPANY ID,MAIN TYPE,SUB TYPE,SHORT NAME,TRADING DATE,PRICE HIGH (Rs.),PRICE LOW (Rs.),CLOSE PRICE (Rs.),OPEN PRICE (Rs.),TRADE VOLUME (No.),SHARE VOLUME (No.),TURNOVER (Rs.)
JKH,N,0.0,JKH,2025-06-18,21.8,21.5,21.6,21.6,519,17159332.0,372030330.4
JKH,N,0.0,JKH,2025-06-19,21.7,21.3,21.3,21.3,536,4373229.0,93921676.5
JKH,N,0.0,JKH,2025-06-20,21.6,21.3,21.6,21.6,346,3258166.0,69758057.8
JKH,N,0.0,JKH,2025-06-23,21.4,21.0,21.1,21.1,693,4624124.0,97960870.4
JKH,N,0.0,JKH,2025-06-24,21.9,21.5,21.7,21.7,509,15931949.0,345494840.5
JKH,N,0.0,JKH,2025-06-25,22.1,21.7,22.0,22.0,704,19950194.0,437975795.8
JKH,N,0.0,JKH,2025-06-26,22.0,21.8,21.8,21.8,351,3585064.0,78440967.5
JKH,N,0.0,JKH,2025-06-27,22.2,21.9,22.1,22.1,1129,29735515.0,654330531.3
JKH,N,0.0,JKH,2025-06-30,22.8,22.1,22.6,22.6,1172,17504357.0,391923302.9
JKH,N,0.0,JKH,2025-07-01,23.0,22.5,22.8,22.8,1238,13765492.0,313498705.7
JKH,N,0.0,JKH,2025-07-02,23.1,22.8,23.0,23.0,1083,18437276.0,422754875.6
JKH,N,0.0,JKH,2025-07-03,23.8,23.1,23.4,23.4,1645,25915392.0,606908435.7
JKH,N,0.0,JKH,2025-07-04,23.7,23.0,23.7,23.7,1169,24546002.0,574692156.4
JKH,N,0.0,JKH,2025-07-07,23.8,23.4,23.6,23.6,780,6099963.0,144140604.8
JKH,N,0.0,JKH,2025-07-08,23.6,23.1,23.2,23.2,1194,15869943.0,368284116.8
JKH,N,0.0,JKH,2025-07-09,23.5,23.3,23.5,23.5,455,3840679.0,89907180.3
JKH,N,0.0,JKH,2025-07-11,24.2,23.2,24.1,24.1,1690,24848970.0,593748176.2
JKH,N,0.0,JKH,2025-07-14,25.5,24.1,25.1,25.1,2681,30424724.0,755276901.2
JKH,N,0.0,JKH,2025-07-15,26.1,25.3,26.0,26.0,2763,42416923.0,1097566283.3
JKH,N,0.0,JKH,2025-07-16,26.0,25.4,25.6,25.6,1555,20908534.0,537427181.0
JKH,N,0.0,JKH,2025-07-17,25.7,24.9,25.3,25.3,1562,13118102.0,330323138.7
JKH,N,0.0,JKH,2025-07-18,25.7,25.0,25.5,25.5,1034,46859393.0,1184843303.6
JKH,N,0.0,JKH,2025-07-21,25.6,25.2,25.2,25.2,884,3882114.0,98509926.1
JKH,N,0.0,JKH,2025-07-22,25.3,24.9,25.1,25.1,1139,13160233.0,329205172.8
JKH,N,0.0,JKH,2025-07-23,25.1,24.9,25.0,25.0,841,12944413.0,323593113.0
JKH,N,0.0,JKH,2025-07-24,25.1,24.9,25.0,25.0,751,16703170.0,417443820.8
JKH,N,0.0,JKH,2025-07-25,25.1,24.9,25.0,25.0,870,15521713.0,388035442.6
JKH,N,0.0,JKH,2025-07-28,25.1,24.9,25.0,25.0,687,8186049.0,204509563.1
JKH,N,0.0,JKH,2025-07-29,24.9,24.3,24.4,24.4,2355,18897748.0,464617560.6
JKH,N,0.0,JKH,2025-07-30,24.7,24.0,24.1,24.1,2212,16189493.0,392362268.9
JKH,N,0.0,JKH,2025-07-31,24.0,23.5,23.9,23.9,1682,20692262.0,492925294.2
JKH,N,0.0,JKH,2025-08-01,24.7,23.8,24.6,24.6,1250,15016859.0,366401345.2
JKH,N,0.0,JKH,2025-08-04,24.8,23.9,23.9,23.9,2373,11815785.0,287874581.6
JKH,N,0.0,JKH,2025-08-05,24.0,23.5,23.5,23.5,1841,15254160.0,359762103.5
JKH,N,0.0,JKH,2025-08-06,24.0,23.4,23.5,23.5,1062,9198999.0,217453633.1
JKH,N,0.0,JKH,2025-08-07,23.7,23.4,23.5,23.5,1149,7622160.0,179158061.0
JKH,N,0.0,JKH,2025-08-11,23.7,23.3,23.4,23.4,1112,4090531.0,96040993.0
JKH,N,0.0,JKH,2025-08-12,23.4,22.9,23.0,23.0,2032,8507391.0,196829387.0
JKH,N,0.0,JKH,2025-08-13,23.0,22.5,22.9,22.9,1925,6893668.0,156629745.5
JKH,N,0.0,JKH,2025-08-14,23.0,22.6,22.8,22.8,862,4798074.0,109125207.2
JKH,N,0.0,JKH,2025-08-15,23.1,22.7,23.0,23.0,1062,13583563.0,311603937.3
JKH,N,0.0,JKH,2025-08-18,23.6,22.9,23.5,23.5,1028,3794402.0,88542799.7
JKH,N,0.0,JKH,2025-08-19,23.6,23.0,23.1,23.1,1131,10052324.0,232969173.6
JKH,N,0.0,JKH,2025-08-20,23.8,23.2,23.7,23.7,723,8043278.0,189268705.6
JKH,N,0.0,JKH,2025-08-21,23.9,23.7,23.8,23.8,619,6643869.0,158108544.6
JKH,N,0.0,JKH,2025-08-22,24.0,23.7,23.9,23.9,544,4453351.0,106339301.6
